:START_ID,:END_ID,:TYPE
Artifact_玉器_1194,E54_量度_Artifact_玉器_1194_量度信息,P43_has_measurement
Artifact_玉器_1195,E25_ManMadeFeature_Artifact_玉器_1195_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1195,E54_量度_Artifact_玉器_1195_量度信息,P43_has_measurement
Artifact_玉器_1196,E25_ManMadeFeature_Artifact_玉器_1196_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1196,E54_量度_Artifact_玉器_1196_量度信息,P43_has_measurement
Artifact_玉器_1197,E25_ManMadeFeature_Artifact_玉器_1197_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1197,E54_量度_Artifact_玉器_1197_量度信息,P43_has_measurement
Artifact_玉器_1198,E25_ManMadeFeature_Artifact_玉器_1198_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1198,E54_量度_Artifact_玉器_1198_量度信息,P43_has_measurement
Artifact_玉器_1199,E25_ManMadeFeature_Artifact_玉器_1199_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1199,E54_量度_Artifact_玉器_1199_量度信息,P43_has_measurement
Artifact_玉器_1200,E25_ManMadeFeature_Artifact_玉器_1200_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1200,E54_量度_Artifact_玉器_1200_量度信息,P43_has_measurement
Artifact_玉器_1201,E25_ManMadeFeature_Artifact_玉器_1201_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1201,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1201,E54_量度_Artifact_玉器_1201_量度信息,P43_has_measurement
Artifact_玉器_1202,E25_ManMadeFeature_Artifact_玉器_1202_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1202,E54_量度_Artifact_玉器_1202_量度信息,P43_has_measurement
Artifact_玉器_1203,E25_ManMadeFeature_Artifact_玉器_1203_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1203,E54_量度_Artifact_玉器_1203_量度信息,P43_has_measurement
Artifact_玉器_1204,E25_ManMadeFeature_Artifact_玉器_1204_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1204,E54_量度_Artifact_玉器_1204_量度信息,P43_has_measurement
Artifact_玉器_1205,E25_ManMadeFeature_Artifact_玉器_1205_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1205,E54_量度_Artifact_玉器_1205_量度信息,P43_has_measurement
Artifact_玉器_1206,E25_ManMadeFeature_Artifact_玉器_1206_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1206,E54_量度_Artifact_玉器_1206_量度信息,P43_has_measurement
Artifact_玉器_1207,E25_ManMadeFeature_Artifact_玉器_1207_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1207,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1207,E54_量度_Artifact_玉器_1207_量度信息,P43_has_measurement
Artifact_玉器_1208,E25_ManMadeFeature_Artifact_玉器_1208_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1208,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1208,E54_量度_Artifact_玉器_1208_量度信息,P43_has_measurement
Artifact_玉器_1209,E25_ManMadeFeature_Artifact_玉器_1209_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1209,E54_量度_Artifact_玉器_1209_量度信息,P43_has_measurement
Artifact_玉器_1210,E25_ManMadeFeature_Artifact_玉器_1210_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1210,E55_Type_91b290eece,P2_has_type
Artifact_玉器_1210,E54_量度_Artifact_玉器_1210_量度信息,P43_has_measurement
Artifact_玉器_1211,E25_ManMadeFeature_Artifact_玉器_1211_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1211,E54_量度_Artifact_玉器_1211_量度信息,P43_has_measurement
Artifact_玉器_1212,E25_ManMadeFeature_Artifact_玉器_1212_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1212,E54_量度_Artifact_玉器_1212_量度信息,P43_has_measurement
Artifact_玉器_1213,E25_ManMadeFeature_Artifact_玉器_1213_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1213,E54_量度_Artifact_玉器_1213_量度信息,P43_has_measurement
Artifact_玉器_1214,E25_ManMadeFeature_Artifact_玉器_1214_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1214,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1214,E54_量度_Artifact_玉器_1214_量度信息,P43_has_measurement
Artifact_玉器_1215,E25_ManMadeFeature_Artifact_玉器_1215_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1215,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1215,E54_量度_Artifact_玉器_1215_量度信息,P43_has_measurement
Artifact_玉器_1216,E25_ManMadeFeature_Artifact_玉器_1216_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1216,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1216,E54_量度_Artifact_玉器_1216_量度信息,P43_has_measurement
Artifact_玉器_1217,E25_ManMadeFeature_Artifact_玉器_1217_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1217,E54_量度_Artifact_玉器_1217_量度信息,P43_has_measurement
Artifact_玉器_1218,E25_ManMadeFeature_Artifact_玉器_1218_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1218,E54_量度_Artifact_玉器_1218_量度信息,P43_has_measurement
Artifact_玉器_1219,E25_ManMadeFeature_Artifact_玉器_1219_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1219,E54_量度_Artifact_玉器_1219_量度信息,P43_has_measurement
Artifact_玉器_1220,E25_ManMadeFeature_Artifact_玉器_1220_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1220,E54_量度_Artifact_玉器_1220_量度信息,P43_has_measurement
Artifact_玉器_1221,E25_ManMadeFeature_Artifact_玉器_1221_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1221,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1221,E54_量度_Artifact_玉器_1221_量度信息,P43_has_measurement
Artifact_玉器_1221,E12_Production_Artifact_玉器_1221,P108_was_produced_by
Artifact_玉器_1221,E39_行为者_Artifact_玉器_1221_制作者,P14_carried_out_by
Artifact_玉器_1221,E53_地点_Artifact_玉器_1221_制作地点,P7_took_place_at
Artifact_玉器_1222,E25_ManMadeFeature_Artifact_玉器_1222_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1222,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1222,E54_量度_Artifact_玉器_1222_量度信息,P43_has_measurement
Artifact_玉器_1222,E12_Production_Artifact_玉器_1222,P108_was_produced_by
Artifact_玉器_1222,E39_行为者_Artifact_玉器_1222_制作者,P14_carried_out_by
Artifact_玉器_1222,E53_地点_Artifact_玉器_1222_制作地点,P7_took_place_at
Artifact_玉器_1223,E25_ManMadeFeature_Artifact_玉器_1223_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1223,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1223,E54_量度_Artifact_玉器_1223_量度信息,P43_has_measurement
Artifact_玉器_1223,E12_Production_Artifact_玉器_1223,P108_was_produced_by
Artifact_玉器_1223,E39_行为者_Artifact_玉器_1223_制作者,P14_carried_out_by
Artifact_玉器_1223,E53_地点_Artifact_玉器_1223_制作地点,P7_took_place_at
Artifact_玉器_1224,E25_ManMadeFeature_Artifact_玉器_1224_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1224,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1224,E54_量度_Artifact_玉器_1224_量度信息,P43_has_measurement
Artifact_玉器_1224,E12_Production_Artifact_玉器_1224,P108_was_produced_by
Artifact_玉器_1224,E39_行为者_Artifact_玉器_1224_制作者,P14_carried_out_by
Artifact_玉器_1224,E53_地点_Artifact_玉器_1224_制作地点,P7_took_place_at
Artifact_玉器_1225,E25_ManMadeFeature_Artifact_玉器_1225_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1225,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1225,E54_量度_Artifact_玉器_1225_量度信息,P43_has_measurement
Artifact_玉器_1225,E12_Production_Artifact_玉器_1225,P108_was_produced_by
Artifact_玉器_1225,E39_行为者_Artifact_玉器_1225_制作者,P14_carried_out_by
Artifact_玉器_1225,E53_地点_Artifact_玉器_1225_制作地点,P7_took_place_at
Artifact_玉器_1226,E25_ManMadeFeature_Artifact_玉器_1226_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1226,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1226,E54_量度_Artifact_玉器_1226_量度信息,P43_has_measurement
Artifact_玉器_1226,E12_Production_Artifact_玉器_1226,P108_was_produced_by
Artifact_玉器_1226,E39_行为者_Artifact_玉器_1226_制作者,P14_carried_out_by
Artifact_玉器_1226,E53_地点_Artifact_玉器_1226_制作地点,P7_took_place_at
Artifact_玉器_1227,E25_ManMadeFeature_Artifact_玉器_1227_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1227,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1227,E54_量度_Artifact_玉器_1227_量度信息,P43_has_measurement
Artifact_玉器_1228,E25_ManMadeFeature_Artifact_玉器_1228_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1228,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1228,E54_量度_Artifact_玉器_1228_量度信息,P43_has_measurement
Artifact_玉器_1229,E25_ManMadeFeature_Artifact_玉器_1229_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1229,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1229,E54_量度_Artifact_玉器_1229_量度信息,P43_has_measurement
Artifact_玉器_1230,E25_ManMadeFeature_Artifact_玉器_1230_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1230,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1230,E54_量度_Artifact_玉器_1230_量度信息,P43_has_measurement
Artifact_玉器_1231,E25_ManMadeFeature_Artifact_玉器_1231_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1231,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1231,E54_量度_Artifact_玉器_1231_量度信息,P43_has_measurement
Artifact_玉器_1232,E25_ManMadeFeature_Artifact_玉器_1232_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1232,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1232,E54_量度_Artifact_玉器_1232_量度信息,P43_has_measurement
Artifact_玉器_1233,E25_ManMadeFeature_Artifact_玉器_1233_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1233,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1233,E54_量度_Artifact_玉器_1233_量度信息,P43_has_measurement
Artifact_玉器_1234,E25_ManMadeFeature_Artifact_玉器_1234_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1234,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1234,E54_量度_Artifact_玉器_1234_量度信息,P43_has_measurement
Artifact_玉器_1235,E25_ManMadeFeature_Artifact_玉器_1235_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1235,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1235,E54_量度_Artifact_玉器_1235_量度信息,P43_has_measurement
Artifact_玉器_1236,E25_ManMadeFeature_Artifact_玉器_1236_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1236,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1236,E54_量度_Artifact_玉器_1236_量度信息,P43_has_measurement
Artifact_玉器_1237,E25_ManMadeFeature_Artifact_玉器_1237_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1237,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1237,E54_量度_Artifact_玉器_1237_量度信息,P43_has_measurement
Artifact_玉器_1238,E25_ManMadeFeature_Artifact_玉器_1238_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1238,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1238,E54_量度_Artifact_玉器_1238_量度信息,P43_has_measurement
Artifact_玉器_1239,E25_ManMadeFeature_Artifact_玉器_1239_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1239,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1239,E54_量度_Artifact_玉器_1239_量度信息,P43_has_measurement
Artifact_玉器_1240,E25_ManMadeFeature_Artifact_玉器_1240_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1240,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1240,E54_量度_Artifact_玉器_1240_量度信息,P43_has_measurement
Artifact_玉器_1241,E25_ManMadeFeature_Artifact_玉器_1241_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1241,E55_Type_11fd61b933,P2_has_type
Artifact_玉器_1241,E54_量度_Artifact_玉器_1241_量度信息,P43_has_measurement
Artifact_玉器_1242,E25_ManMadeFeature_Artifact_玉器_1242_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1242,E55_Type_e86bc9a121,P2_has_type
Artifact_玉器_1242,E54_量度_Artifact_玉器_1242_量度信息,P43_has_measurement
Artifact_玉器_1243,E25_ManMadeFeature_Artifact_玉器_1243_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1243,E55_Type_0b17f13c1a,P2_has_type
Artifact_玉器_1243,E54_量度_Artifact_玉器_1243_量度信息,P43_has_measurement
Artifact_玉器_1244,E25_ManMadeFeature_Artifact_玉器_1244_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1244,E55_Type_0b17f13c1a,P2_has_type
Artifact_玉器_1244,E54_量度_Artifact_玉器_1244_量度信息,P43_has_measurement
Artifact_玉器_1245,E25_ManMadeFeature_Artifact_玉器_1245_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1245,E55_Type_8b8e084bca,P2_has_type
Artifact_玉器_1245,E54_量度_Artifact_玉器_1245_量度信息,P43_has_measurement
Artifact_玉器_1246,E25_ManMadeFeature_Artifact_玉器_1246_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1246,E55_Type_8b8e084bca,P2_has_type
Artifact_玉器_1246,E54_量度_Artifact_玉器_1246_量度信息,P43_has_measurement
Artifact_玉器_1247,E25_ManMadeFeature_Artifact_玉器_1247_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1247,E55_Type_8b8e084bca,P2_has_type
Artifact_玉器_1247,E54_量度_Artifact_玉器_1247_量度信息,P43_has_measurement
Artifact_玉器_1248,E25_ManMadeFeature_Artifact_玉器_1248_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1248,E55_Type_8b8e084bca,P2_has_type
Artifact_玉器_1248,E54_量度_Artifact_玉器_1248_量度信息,P43_has_measurement
Artifact_玉器_1249,E25_ManMadeFeature_Artifact_玉器_1249_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1249,E55_Type_8b8e084bca,P2_has_type
Artifact_玉器_1249,E54_量度_Artifact_玉器_1249_量度信息,P43_has_measurement
Artifact_玉器_1250,E25_ManMadeFeature_Artifact_玉器_1250_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1250,E55_Type_e2d29d1c65,P2_has_type
Artifact_玉器_1250,E54_量度_Artifact_玉器_1250_量度信息,P43_has_measurement
Artifact_玉器_1251,E25_ManMadeFeature_Artifact_玉器_1251_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1251,E55_Type_5365488113,P2_has_type
Artifact_玉器_1251,E54_量度_Artifact_玉器_1251_量度信息,P43_has_measurement
Artifact_玉器_1252,E25_ManMadeFeature_Artifact_玉器_1252_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1252,E55_Type_89c34bf741,P2_has_type
Artifact_玉器_1252,E54_量度_Artifact_玉器_1252_量度信息,P43_has_measurement
Artifact_玉器_1253,E25_ManMadeFeature_Artifact_玉器_1253_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1253,E55_Type_5365488113,P2_has_type
Artifact_玉器_1253,E54_量度_Artifact_玉器_1253_量度信息,P43_has_measurement
Artifact_玉器_1254,E25_ManMadeFeature_Artifact_玉器_1254_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1254,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1254,E54_量度_Artifact_玉器_1254_量度信息,P43_has_measurement
Artifact_玉器_1255,E25_ManMadeFeature_Artifact_玉器_1255_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1255,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1255,E54_量度_Artifact_玉器_1255_量度信息,P43_has_measurement
Artifact_玉器_1256,E25_ManMadeFeature_Artifact_玉器_1256_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1256,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1256,E54_量度_Artifact_玉器_1256_量度信息,P43_has_measurement
Artifact_玉器_1257,E25_ManMadeFeature_Artifact_玉器_1257_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1257,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1257,E54_量度_Artifact_玉器_1257_量度信息,P43_has_measurement
Artifact_玉器_1258,E25_ManMadeFeature_Artifact_玉器_1258_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1258,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1258,E54_量度_Artifact_玉器_1258_量度信息,P43_has_measurement
Artifact_玉器_1259,E25_ManMadeFeature_Artifact_玉器_1259_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1259,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1259,E54_量度_Artifact_玉器_1259_量度信息,P43_has_measurement
Artifact_玉器_1260,E25_ManMadeFeature_Artifact_玉器_1260_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1260,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1260,E54_量度_Artifact_玉器_1260_量度信息,P43_has_measurement
Artifact_玉器_1261,E25_ManMadeFeature_Artifact_玉器_1261_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1261,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1261,E54_量度_Artifact_玉器_1261_量度信息,P43_has_measurement
Artifact_玉器_1262,E25_ManMadeFeature_Artifact_玉器_1262_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1262,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1262,E54_量度_Artifact_玉器_1262_量度信息,P43_has_measurement
Artifact_玉器_1263,E25_ManMadeFeature_Artifact_玉器_1263_原始出土地点,P53_has_former_or_current_location
Artifact_玉器_1263,E55_Type_3a260f9fb9,P2_has_type
Artifact_玉器_1263,E54_量度_Artifact_玉器_1263_量度信息,P43_has_measurement
