id,name,category,height,
obj_7380a241,仲T4②：11,Pottery,8.2,E22_Man_Made_Object
obj_54903b19,仲T1⑤：21,Pottery,2.5,E22_Man_Made_Object
obj_3f467b33,仲T1④：6,Pottery,,E22_Man_Made_Object
obj_1074a6da,仲T4②：1,Pottery,,E22_Man_Made_Object
obj_340e64a8,仲T3③：2,Pottery,,E22_Man_Made_Object
obj_b2ef5763,仲T1②：3,Pottery,,E22_Man_Made_Object
obj_cb1f3c53,仲T1②：4,Pottery,,E22_Man_Made_Object
obj_fc76c717,仲T3④：6,Pottery,,E22_Man_Made_Object
obj_45c07580,仲T1④：9,Pottery,,E22_Man_Made_Object
obj_cb5b5725,仲T4②：5,Pottery,,E22_Man_Made_Object
obj_7fbeae78,仲T1④：13,Pottery,,E22_Man_Made_Object
obj_fb09b316,伸T4②:5,Pottery,,E22_Man_Made_Object
obj_ccc31feb,伸T1④:13,Pottery,,E22_Man_Made_Object
obj_7bf16b26,M01:2,Pottery,22.3,E22_Man_Made_Object
obj_58d093f6,M02:1,Pottery,6.5,E22_Man_Made_Object
obj_d13c2e55,M02:2,Pottery,6.0,E22_Man_Made_Object
obj_f77b7c9b,M03：5,Pottery,11.2,E22_Man_Made_Object
obj_74f4e718,T0302 ①: 01,Pottery,20.8,E22_Man_Made_Object
obj_22a7953b,T0302①：02,Pottery,22.0,E22_Man_Made_Object
obj_a4e18a58,T0302 ①: 04,Pottery,12.6,E22_Man_Made_Object
obj_43696bda,T0301 ①: 01,Pottery,3.5,E22_Man_Made_Object
obj_e7370a44,T0302 ①: 03,Pottery,5.5,E22_Man_Made_Object
obj_da133557,M1:1,Pottery,14.7,E22_Man_Made_Object
obj_3d42366c,M1:2,Pottery,11.8,E22_Man_Made_Object
obj_7dd6aafb,M1:3,Pottery,8.4,E22_Man_Made_Object
obj_d825466a,M1:7,Pottery,6.0,E22_Man_Made_Object
obj_5302b836,M2:1,Pottery,15.8,E22_Man_Made_Object
obj_6a76154e,M2:2,Pottery,13.8,E22_Man_Made_Object
obj_db16af0d,M2:3,Pottery,6.8,E22_Man_Made_Object
obj_e89c6e7f,M2:6,Pottery,7.8,E22_Man_Made_Object
obj_83ebbc9d,M3:2,Pottery,8.2,E22_Man_Made_Object
obj_5d47dae9,M3:3,Pottery,5.6,E22_Man_Made_Object
obj_2964cb83,M4:3,Pottery,10.6,E22_Man_Made_Object
obj_210810b5,M5:1,Pottery,14.5,E22_Man_Made_Object
obj_63d874eb,M5:2,Pottery,9.1,E22_Man_Made_Object
obj_18376585,M5:3,Pottery,15.5,E22_Man_Made_Object
obj_ed3a01b4,M5:4,Pottery,12.5,E22_Man_Made_Object
obj_f8d4be12,M6:5,Pottery,14.0,E22_Man_Made_Object
obj_a7f5bc8c,M6:6,Pottery,10.5,E22_Man_Made_Object
obj_bae59195,M6:7,Pottery,18.4,E22_Man_Made_Object
obj_5c615da6,M7:9,Pottery,12.8,E22_Man_Made_Object
obj_635b9abf,M7:10,Pottery,8.3,E22_Man_Made_Object
obj_e1211194,M7:11,Pottery,16.2,E22_Man_Made_Object
obj_ed108732,M8:1,Pottery,18.2,E22_Man_Made_Object
obj_40e04611,M8:2,Pottery,13.0,E22_Man_Made_Object
obj_0064bfd4,M8:3,Pottery,8.0,E22_Man_Made_Object
obj_bc327f34,M8:4,Pottery,5.9,E22_Man_Made_Object
obj_44f2b344,M9:5,Pottery,13.3,E22_Man_Made_Object
obj_d672a17d,M9:6,Pottery,13.5,E22_Man_Made_Object
obj_58e59ae8,M9:7,Pottery,6.5,E22_Man_Made_Object
obj_d95a046f,M9:8,Pottery,12.3,E22_Man_Made_Object
obj_a0dc5c38,M10:6,Pottery,,E22_Man_Made_Object
obj_b599aecc,M10:3,Pottery,5.4,E22_Man_Made_Object
obj_d8a0c1ef,M10:7,Pottery,12.6,E22_Man_Made_Object
obj_622fe18b,M10:9,Pottery,8.5,E22_Man_Made_Object
obj_d9374bd7,M11:7,Pottery,9.2,E22_Man_Made_Object
obj_32984142,M11:9,Pottery,14.6,E22_Man_Made_Object
obj_e7c14cb5,M13:1,Pottery,7.9,E22_Man_Made_Object
obj_eadf936f,M14:1,Pottery,,E22_Man_Made_Object
obj_04a84953,M14:2,Pottery,8.6,E22_Man_Made_Object
obj_510a6129,M14:3,Pottery,6.0,E22_Man_Made_Object
obj_3a551606,M15:4,Pottery,6.1,E22_Man_Made_Object
obj_15a44d45,M15:5,Pottery,8.6,E22_Man_Made_Object
obj_f4b667c7,M15:6,Pottery,6.6,E22_Man_Made_Object
obj_3f72102a,M15:7,Pottery,17.0,E22_Man_Made_Object
obj_ce002d24,M15:8,Pottery,11.5,E22_Man_Made_Object
obj_944f1442,M16:1,Pottery,7.3,E22_Man_Made_Object
obj_4b4277d4,M16:3,Pottery,5.1,E22_Man_Made_Object
obj_f4dc91a6,M16:4,Pottery,14.0,E22_Man_Made_Object
obj_0bd7de3f,M16:5,Pottery,13.1,E22_Man_Made_Object
obj_02b2f862,M16:6,Pottery,,E22_Man_Made_Object
obj_3cb7d185,M17:1,Pottery,9.3,E22_Man_Made_Object
obj_49e393a4,M17:2,Pottery,8.3,E22_Man_Made_Object
obj_11ba554d,M18:5,Pottery,13.3,E22_Man_Made_Object
obj_cef97b03,M18:6,Pottery,9.8,E22_Man_Made_Object
obj_b0ac2aa1,M18:7,Pottery,12.9,E22_Man_Made_Object
obj_3a0dbf6c,M19:2,Pottery,10.0,E22_Man_Made_Object
obj_716d52b5,M20:1,Pottery,7.4,E22_Man_Made_Object
obj_5487a66e,M20:2,Pottery,12.6,E22_Man_Made_Object
obj_5c438b55,M20:3,Pottery,15.1,E22_Man_Made_Object
obj_cb409ad9,M20:4,Pottery,9.0,E22_Man_Made_Object
obj_5aadc370,M21:2,Pottery,8.6,E22_Man_Made_Object
obj_abe08015,M21:3,Pottery,15.4,E22_Man_Made_Object
obj_4444956f,M21:4,Pottery,10.8,E22_Man_Made_Object
obj_e42b7423,M21:5,Pottery,,E22_Man_Made_Object
obj_ee0d19ce,M21:6,Pottery,6.1,E22_Man_Made_Object
obj_90c29aa8,M22:5,Pottery,5.4,E22_Man_Made_Object
obj_482256b2,M22:6,Pottery,6.8,E22_Man_Made_Object
obj_2179c071,M22:7,Pottery,,E22_Man_Made_Object
obj_415a948d,M22:8,Pottery,14.7,E22_Man_Made_Object
obj_45e57bb6,M22:9,Pottery,15.1,E22_Man_Made_Object
obj_b327e234,M23:1,Pottery,7.6,E22_Man_Made_Object
obj_59383b1d,M23:3,Pottery,11.8,E22_Man_Made_Object
obj_f560d244,M23:5,Pottery,10.0,E22_Man_Made_Object
obj_37ddebd1,M23:6,Pottery,13.4,E22_Man_Made_Object
obj_d634b538,M24:1,Pottery,5.6,E22_Man_Made_Object
obj_1454a2b2,M24:7,Pottery,14.8,E22_Man_Made_Object
obj_096153a2,M24:8,Pottery,14.4,E22_Man_Made_Object
obj_754b6c12,M24:9,Pottery,,E22_Man_Made_Object
obj_a5077f06,M25:6,Pottery,13.7,E22_Man_Made_Object
obj_2f1b9e78,M25:7,Pottery,5.2,E22_Man_Made_Object
obj_f9b67bba,M25:8,Pottery,13.6,E22_Man_Made_Object
obj_d5303bdb,M25:9,Pottery,11.6,E22_Man_Made_Object
obj_92de0d2d,M25:11,Pottery,8.8,E22_Man_Made_Object
obj_bd8cd763,M26:1,Pottery,11.9,E22_Man_Made_Object
obj_c5188f44,M26:3,Pottery,13.6,E22_Man_Made_Object
obj_f0071f64,M26:4,Pottery,5.5,E22_Man_Made_Object
obj_2047efa4,M27:1,Pottery,6.0,E22_Man_Made_Object
obj_71519638,M27:8,Pottery,9.2,E22_Man_Made_Object
obj_b64b2ab0,M27:9,Pottery,10.5,E22_Man_Made_Object
obj_2b356f2b,M28:1,Pottery,10.2,E22_Man_Made_Object
obj_6fe78c5e,M28:2,Pottery,10.2,E22_Man_Made_Object
obj_12366657,M30:1,Pottery,6.2,E22_Man_Made_Object
obj_b760db80,M30:7,Pottery,9.3,E22_Man_Made_Object
obj_2b082919,M30:8,Pottery,12.9,E22_Man_Made_Object
obj_30ff892e,M30:9,Pottery,,E22_Man_Made_Object
obj_7e328fde,M30:10,Pottery,11.6,E22_Man_Made_Object
obj_05b864bb,M31:1,Pottery,5.4,E22_Man_Made_Object
obj_90a9d7be,M31:2,Pottery,12.8,E22_Man_Made_Object
obj_f837ab7a,M31:3,Pottery,,E22_Man_Made_Object
obj_84e63044,M31:4,Pottery,8.6,E22_Man_Made_Object
obj_e7e2c2d4,M31:5,Pottery,13.9,E22_Man_Made_Object
obj_61923b5f,M32:3,Pottery,14.0,E22_Man_Made_Object
obj_262f6cd2,M32:4,Pottery,,E22_Man_Made_Object
obj_1f8f224b,M32:5,Pottery,10.4,E22_Man_Made_Object
obj_e92f02e1,M32:6,Pottery,12.2,E22_Man_Made_Object
obj_a448e934,M32:7,Pottery,8.2,E22_Man_Made_Object
obj_f7bbc07d,M33:1,Pottery,6.3,E22_Man_Made_Object
obj_2c8ea537,M33:5,Pottery,,E22_Man_Made_Object
obj_2ac7a5e0,M33:6,Pottery,14.7,E22_Man_Made_Object
obj_deb3697d,M33:7,Pottery,11.7,E22_Man_Made_Object
obj_539a9ea4,M33:8,Pottery,16.3,E22_Man_Made_Object
obj_40732083,M33:9,Pottery,8.6,E22_Man_Made_Object
obj_36bfe606,M33:11,Pottery,1.8,E22_Man_Made_Object
obj_6a8ce89c,M34:12,Pottery,13.2,E22_Man_Made_Object
obj_adba50a0,M34:13,Pottery,16.9,E22_Man_Made_Object
obj_51592d88,M35:1,Pottery,12.6,E22_Man_Made_Object
obj_67cb99fc,M36:1,Pottery,9.4,E22_Man_Made_Object
obj_311eda87,M36:2,Pottery,7.9,E22_Man_Made_Object
obj_f2ce4188,M36:3,Pottery,6.3,E22_Man_Made_Object
obj_b7847838,M37:1,Pottery,11.0,E22_Man_Made_Object
obj_6d8f4e15,M37:2,Pottery,5.4,E22_Man_Made_Object
obj_5f3d774f,M37:3,Pottery,15.1,E22_Man_Made_Object
obj_49d41af0,M38:1,Pottery,7.3,E22_Man_Made_Object
obj_6cb70f22,M38:2,Pottery,11.8,E22_Man_Made_Object
obj_134a971d,M39:1,Pottery,,E22_Man_Made_Object
obj_2200552a,M40:1,Pottery,7.6,E22_Man_Made_Object
obj_67e59fc7,M41:1,Pottery,11.1,E22_Man_Made_Object
obj_df5ea55e,M41:2,Pottery,13.1,E22_Man_Made_Object
obj_7fdda478,M41:3,Pottery,6.2,E22_Man_Made_Object
obj_ffb538b0,M43:1,Pottery,10.1,E22_Man_Made_Object
obj_45ac4187,M44:2,Pottery,7.8,E22_Man_Made_Object
obj_fa4dda44,M45:1,Pottery,14.8,E22_Man_Made_Object
obj_8b0b606b,M45:2,Pottery,19.2,E22_Man_Made_Object
obj_962ecce0,M45:3,Pottery,5.0,E22_Man_Made_Object
obj_547a9e5c,M45:5,Pottery,14.6,E22_Man_Made_Object
obj_0b7f9862,M45:15,Pottery,5.3,E22_Man_Made_Object
obj_e554d4fd,M46:1,Pottery,8.3,E22_Man_Made_Object
obj_c088d0a1,M46:7,Pottery,7.1,E22_Man_Made_Object
obj_edfafe07,M46:10,Pottery,9.4,E22_Man_Made_Object
obj_bbe30767,M46:11,Pottery,16.8,E22_Man_Made_Object
obj_b924f4ed,M46:12,Pottery,14.3,E22_Man_Made_Object
obj_3522736b,M46:13,Pottery,7.2,E22_Man_Made_Object
obj_cb61c765,M47:1,Pottery,13.4,E22_Man_Made_Object
obj_08b611d6,M47:2,Pottery,8.2,E22_Man_Made_Object
obj_5ba21b3f,M47:3,Pottery,6.7,E22_Man_Made_Object
obj_df24cdc5,M47:7,Pottery,9.8,E22_Man_Made_Object
obj_988e2300,M47:8,Pottery,13.2,E22_Man_Made_Object
obj_753f5190,M47:9,Pottery,17.1,E22_Man_Made_Object
obj_a2a20e88,M48:3,Pottery,6.1,E22_Man_Made_Object
obj_6a1ecfe7,M48:4,Pottery,16.9,E22_Man_Made_Object
obj_84093e26,M48:5,Pottery,14.2,E22_Man_Made_Object
obj_caadd1fe,M48:6,Pottery,16.4,E22_Man_Made_Object
obj_c13bc88d,M50:3,Pottery,,E22_Man_Made_Object
obj_91ee4dbe,M50:4,Pottery,7.7,E22_Man_Made_Object
obj_cb22a067,M50:5,Pottery,11.0,E22_Man_Made_Object
obj_49b1c249,M50:6,Pottery,15.7,E22_Man_Made_Object
obj_e10855e1,M50:7,Pottery,16.2,E22_Man_Made_Object
obj_1c8a96d6,M51:9,Pottery,13.1,E22_Man_Made_Object
obj_bfaa1c17,M51:2,Pottery,,E22_Man_Made_Object
obj_9d3b9542,M51:3,Pottery,,E22_Man_Made_Object
obj_c3913e49,M51:4,Pottery,,E22_Man_Made_Object
obj_5962ad2b,M51:5,Pottery,,E22_Man_Made_Object
obj_9130dde1,M51:6,Pottery,,E22_Man_Made_Object
obj_ab6bec1b,M51:7,Pottery,,E22_Man_Made_Object
obj_706861c6,M52:1,Pottery,13.3,E22_Man_Made_Object
obj_44b1fdd3,M52:2,Pottery,8.1,E22_Man_Made_Object
obj_e68616aa,M52:3,Pottery,12.7,E22_Man_Made_Object
obj_516e6913,M52:4,Pottery,4.8,E22_Man_Made_Object
obj_acbf8eeb,M53:1,Pottery,10.4,E22_Man_Made_Object
obj_a56113db,M53:3,Pottery,15.6,E22_Man_Made_Object
obj_0afee19f,M53:4,Pottery,9.0,E22_Man_Made_Object
obj_64c67a56,M54:1,Pottery,12.9,E22_Man_Made_Object
obj_836a4cc1,M55:2,Pottery,5.2,E22_Man_Made_Object
obj_b5fbdbbd,M55:3,Pottery,11.7,E22_Man_Made_Object
obj_70ad869c,M55:4,Pottery,14.2,E22_Man_Made_Object
obj_c08efc9a,M55:5,Pottery,10.1,E22_Man_Made_Object
obj_339eda64,M56:1,Pottery,6.0,E22_Man_Made_Object
obj_b80c3af4,M56:5,Pottery,8.5,E22_Man_Made_Object
obj_c9e974c1,M56:6,Pottery,12.2,E22_Man_Made_Object
obj_98e99bce,M57:4,Pottery,8.2,E22_Man_Made_Object
obj_8566ea7d,M57:5,Pottery,13.4,E22_Man_Made_Object
obj_32a0a988,M57:6,Pottery,20.2,E22_Man_Made_Object
obj_bff4dd04,M58:3,Pottery,8.0,E22_Man_Made_Object
obj_d5204d6f,M58:4,Pottery,12.8,E22_Man_Made_Object
obj_bc9fc13c,M58:5,Pottery,12.2,E22_Man_Made_Object
obj_3ce24d14,M59:5,Pottery,10.6,E22_Man_Made_Object
obj_df28bf76,M59:6,Pottery,14.0,E22_Man_Made_Object
obj_4fe76961,M60:7,Pottery,10.2,E22_Man_Made_Object
obj_8acb0d96,M60:8,Pottery,14.0,E22_Man_Made_Object
obj_cb4506fa,M60:9,Pottery,16.1,E22_Man_Made_Object
obj_36d7e5b2,M60:10,Pottery,6.4,E22_Man_Made_Object
obj_92c1d1af,M62:3,Pottery,13.2,E22_Man_Made_Object
obj_fcfaba72,M62:4,Pottery,8.1,E22_Man_Made_Object
obj_7b1f434e,M62:5,Pottery,12.2,E22_Man_Made_Object
obj_025701a9,M63:3,Pottery,6.6,E22_Man_Made_Object
obj_aa5eabed,M63:5,Pottery,11.8,E22_Man_Made_Object
obj_ef67835e,M63:6,Pottery,7.8,E22_Man_Made_Object
obj_678a2cbf,M64:2,Pottery,12.2,E22_Man_Made_Object
obj_c265b16f,M64:3,Pottery,13.6,E22_Man_Made_Object
obj_83b7fe98,M64:4,Pottery,10.6,E22_Man_Made_Object
obj_eae43390,M64:5,Pottery,6.9,E22_Man_Made_Object
obj_c7e29105,M65:1,Pottery,13.2,E22_Man_Made_Object
obj_065a94b3,M65:3,Pottery,,E22_Man_Made_Object
obj_564e95e2,M66:3,Pottery,7.8,E22_Man_Made_Object
obj_d60998e8,M66:4,Pottery,11.0,E22_Man_Made_Object
obj_27175bd7,M66:5,Pottery,15.1,E22_Man_Made_Object
obj_bfff6fe3,G2陶鼎,Pottery,,E22_Man_Made_Object
obj_be716b29,G2②：88,Pottery,,E22_Man_Made_Object
obj_11f39a77,G1②：46,Pottery,,E22_Man_Made_Object
obj_4140045a,G2②B：18,Pottery,,E22_Man_Made_Object
obj_2f3a0883,G2B：16,Pottery,,E22_Man_Made_Object
obj_6539e47c,G28：154,Pottery,,E22_Man_Made_Object
obj_38e32153,G2①B：25,Pottery,,E22_Man_Made_Object
obj_4f88d6a4,T412：99,Pottery,,E22_Man_Made_Object
obj_ddebde40,G1②：481,Pottery,,E22_Man_Made_Object
obj_4cc76a85,G2①：158,Pottery,,E22_Man_Made_Object
obj_6e87d30b,T412：104,Pottery,,E22_Man_Made_Object
obj_fc4b0e31,G1①：412,Pottery,,E22_Man_Made_Object
obj_bccfb2ea,T4⑪：163,Pottery,,E22_Man_Made_Object
obj_bc9a4d8a,G1③：21,Pottery,,E22_Man_Made_Object
obj_5a56a723,T411：102,Pottery,,E22_Man_Made_Object
obj_e9c606c8,G1②：41,Pottery,,E22_Man_Made_Object
obj_8fa2885a,T412：96,Pottery,,E22_Man_Made_Object
obj_c8f1390e,G1①：94,Pottery,,E22_Man_Made_Object
obj_a908e350,G1②：110,Pottery,,E22_Man_Made_Object
obj_a810d3e9,G2⑧：154,Pottery,,E22_Man_Made_Object
obj_023a0b28,G1④：111,Pottery,,E22_Man_Made_Object
obj_7a1fbb4d,T4'⑩：18,Pottery,,E22_Man_Made_Object
obj_200ad379,G2②B：36,Pottery,,E22_Man_Made_Object
obj_c08b8400,G1①：141,Pottery,,E22_Man_Made_Object
obj_dfced2dd,T4'⑪：18,Pottery,,E22_Man_Made_Object
obj_c01302aa,G1①：262,Pottery,,E22_Man_Made_Object
obj_02a0e0e2,G1⑥：157,Pottery,,E22_Man_Made_Object
obj_5996d1ce,T4'②：120,Pottery,,E22_Man_Made_Object
obj_8b72158d,G1①：142,Pottery,,E22_Man_Made_Object
obj_7ab49820,G1②：25,Pottery,,E22_Man_Made_Object
obj_2f793eae,G1②：10,Pottery,,E22_Man_Made_Object
obj_bf136263,G2①：112,Pottery,,E22_Man_Made_Object
obj_bf0475e7,G2②：113,Pottery,,E22_Man_Made_Object
obj_b546afec,T3⑨：132,Pottery,,E22_Man_Made_Object
obj_4a974e6d,T4⑪：164,Pottery,,E22_Man_Made_Object
obj_c9b68568,G2①B：60,Pottery,16.5,E22_Man_Made_Object
obj_bbd9a6fb,G1①:296,Pottery,11.5,E22_Man_Made_Object
obj_d5bfc398,G1②：299,Pottery,,E22_Man_Made_Object
obj_98a7a279,G1  $④:125$,Pottery,,E22_Man_Made_Object
obj_3b8566ae,G1③：127,Pottery,,E22_Man_Made_Object
obj_014db37a,G1①:180,Pottery,,E22_Man_Made_Object
obj_1775ea75,G2①B：57,Pottery,21.0,E22_Man_Made_Object
obj_e6e56dbf,G1④：295,Pottery,,E22_Man_Made_Object
obj_07e6d1fc,G2⑧：95,Pottery,,E22_Man_Made_Object
obj_2d0e3f57,G1②：252,Pottery,,E22_Man_Made_Object
obj_a524ea5e,T412：120,Pottery,,E22_Man_Made_Object
obj_dab2cb88,G1①：293,Pottery,,E22_Man_Made_Object
obj_94c915b5,G26：56,Pottery,,E22_Man_Made_Object
obj_427ef489,G2②：92,Pottery,,E22_Man_Made_Object
obj_01bdf743,G1②：294,Pottery,,E22_Man_Made_Object
obj_bc061716,G1①:292,Pottery,11.5,E22_Man_Made_Object
obj_72c53791,G26:56,Pottery,,E22_Man_Made_Object
obj_d941edc8,G2②:92,Pottery,12.0,E22_Man_Made_Object
obj_e5de478e,G1②:294,Pottery,17.0,E22_Man_Made_Object
obj_12d3bdc9,G2②:93,Pottery,16.0,E22_Man_Made_Object
obj_941dab41,G2③:94,Pottery,24.5,E22_Man_Made_Object
obj_4841f831,H5:1,Pottery,37.0,E22_Man_Made_Object
obj_72a8de4e,G2②B:13,Pottery,,E22_Man_Made_Object
obj_efebfd37,G2①:101,Pottery,22.5,E22_Man_Made_Object
obj_a3778bef,G1②:448,Pottery,22.5,E22_Man_Made_Object
obj_fba26090,G1②:286,Pottery,17.2,E22_Man_Made_Object
obj_4c1321f5,G2③:98,Pottery,11.0,E22_Man_Made_Object
obj_48a57286,G2⑥:96,Pottery,24.3,E22_Man_Made_Object
obj_3f621adf,G28:99,Pottery,,E22_Man_Made_Object
obj_6031ab21,G1②:291,Pottery,27.5,E22_Man_Made_Object
obj_e562249d,G2⑧:100,Pottery,12.4,E22_Man_Made_Object
obj_4bb9c514,G1②:289,Pottery,12.5,E22_Man_Made_Object
obj_9ac36b45,台I③:74,Pottery,18.4,E22_Man_Made_Object
obj_f76590a9,G2②:97,Pottery,,E22_Man_Made_Object
obj_bcf98ccf,G15:290,Pottery,,E22_Man_Made_Object
obj_a61eaea5,T311A:117,Pottery,,E22_Man_Made_Object
obj_bca150a5,T4②:68,Pottery,,E22_Man_Made_Object
obj_24a45859,T412:108,Pottery,,E22_Man_Made_Object
obj_23fa5a54,G1①:298,Pottery,25.5,E22_Man_Made_Object
obj_30dfd4c9,G1②:297,Pottery,19.2,E22_Man_Made_Object
obj_ac5c8db0,G1②:119,Pottery,19.3,E22_Man_Made_Object
obj_c7200ca5,T412:126,Pottery,,E22_Man_Made_Object
obj_fd542817,H4:2,Pottery,21.0,E22_Man_Made_Object
obj_970884e9,G2①:104,Pottery,14.5,E22_Man_Made_Object
obj_909ec6bc,G2②A:102,Pottery,8.5,E22_Man_Made_Object
obj_b828b7a6,G2②A:103,Pottery,9.5,E22_Man_Made_Object
obj_9dcca411,G2①：104,Pottery,,E22_Man_Made_Object
obj_78aea0ca,G2②A : 103,Pottery,,E22_Man_Made_Object
obj_b86c027c,G1②：301,Pottery,,E22_Man_Made_Object
obj_23577872,T3①F：114,Pottery,,E22_Man_Made_Object
obj_b754042c,H4：1,Pottery,,E22_Man_Made_Object
obj_3aec3bf8,T4⑩：13,Pottery,,E22_Man_Made_Object
obj_d6dbcef2,T1⑪：15,Pottery,,E22_Man_Made_Object
obj_b48474b2,G1②：165,Pottery,,E22_Man_Made_Object
obj_6ea3b278,G1②：121,Pottery,,E22_Man_Made_Object
obj_04d24294,T3①A：118,Pottery,,E22_Man_Made_Object
obj_324644dc,T3①A：50,Pottery,,E22_Man_Made_Object
obj_e29dd8de,G2①：86,Pottery,,E22_Man_Made_Object
obj_843e6a1d,T4'⑪：121,Pottery,,E22_Man_Made_Object
obj_dee177e9,G1①：265,Pottery,,E22_Man_Made_Object
obj_2ceb73e9,G1②：457,Pottery,,E22_Man_Made_Object
obj_5a6a9528,T3①A：123,Pottery,,E22_Man_Made_Object
obj_1b24fedd,G1②：456,Pottery,,E22_Man_Made_Object
obj_acbda474,G1①：461,Pottery,,E22_Man_Made_Object
obj_5b597c19,G1①：460,Pottery,,E22_Man_Made_Object
obj_3ff88b5c,G1②：454,Pottery,,E22_Man_Made_Object
obj_69048d8f,G1①：459,Pottery,,E22_Man_Made_Object
obj_58f71b2c,G2②：201,Pottery,,E22_Man_Made_Object
obj_0f78c838,G1②：468,Pottery,,E22_Man_Made_Object
obj_7e8cf23a,G1①：469,Pottery,,E22_Man_Made_Object
obj_0e9b8f0b,G2②B：200,Pottery,22.0,E22_Man_Made_Object
obj_a6639cc8,G1①：462,Pottery,,E22_Man_Made_Object
obj_0a9895f7,G1①：464,Pottery,,E22_Man_Made_Object
obj_408fcf90,G1②：467,Pottery,,E22_Man_Made_Object
obj_de8a8e9a,G1②：463,Pottery,,E22_Man_Made_Object
obj_a5466535,T4⑪：161,Pottery,,E22_Man_Made_Object
obj_3a31813d,T3⑪：128,Pottery,,E22_Man_Made_Object
obj_a522a1e4,T4⑪：152,Pottery,,E22_Man_Made_Object
obj_67a76893,T4⑪：154,Pottery,,E22_Man_Made_Object
obj_70e1d374,T3⑪A：124,Pottery,13.2,E22_Man_Made_Object
obj_4d5538c0,T4⑪：153,Pottery,,E22_Man_Made_Object
obj_8c4ecb28,G2②B：202,Pottery,,E22_Man_Made_Object
obj_7f5c1e6d,T2⑪：4,Pottery,,E22_Man_Made_Object
obj_6e35a0f3,T4⑩：157,Pottery,,E22_Man_Made_Object
obj_83ce127b,G1③：473,Pottery,,E22_Man_Made_Object
obj_349524ce,G2②B：204,Pottery,,E22_Man_Made_Object
obj_31eac353,G1②：476,Pottery,,E22_Man_Made_Object
obj_61b4d47d,G1②：475,Pottery,,E22_Man_Made_Object
obj_01f7feb2,G2④：208,Pottery,,E22_Man_Made_Object
obj_9c45acf6,G2②B：203,Pottery,,E22_Man_Made_Object
obj_27969178,G1①：477,Pottery,,E22_Man_Made_Object
obj_8023354e,G2②A：207,Pottery,,E22_Man_Made_Object
obj_117ea8b5,G1①：479,Pottery,,E22_Man_Made_Object
obj_6670e658,G1②：191,Pottery,,E22_Man_Made_Object
obj_025ddddd,G1①:306,Pottery,9.2,E22_Man_Made_Object
obj_8ac857c9,G2②B：84,Pottery,,E22_Man_Made_Object
obj_d5c48247,G2②：115,Pottery,,E22_Man_Made_Object
obj_434eab57,G2②B:84,Pottery,8.2,E22_Man_Made_Object
obj_d6fc3978,G2②:115,Pottery,13.9,E22_Man_Made_Object
obj_d99db2cb,G2②:116,Pottery,14.0,E22_Man_Made_Object
obj_80af077c,G2①B:72,Pottery,14.0,E22_Man_Made_Object
obj_63877028,G2①B:61,Pottery,11.2,E22_Man_Made_Object
obj_eec65bd9,G1②：126,Pottery,,E22_Man_Made_Object
obj_d20407bb,T16④:3,Pottery,8.0,E22_Man_Made_Object
obj_c930007c,G2②：118,Pottery,,E22_Man_Made_Object
obj_ffa41272,G26:119,Pottery,,E22_Man_Made_Object
obj_09f490ff,G2②A：168,Pottery,,E22_Man_Made_Object
obj_f66b22dc,G1①:309,Pottery,15.2,E22_Man_Made_Object
obj_048bc004,G26:117,Pottery,,E22_Man_Made_Object
obj_de80de44,G1①：307,Pottery,,E22_Man_Made_Object
obj_ab3da699,G1④：310,Pottery,,E22_Man_Made_Object
obj_803bdabd,G2②B：15,Pottery,,E22_Man_Made_Object
obj_2529c0d6,T4'⑫：111,Pottery,,E22_Man_Made_Object
obj_dacd2336,台I②：23,Pottery,,E22_Man_Made_Object
obj_17b101e6,G2①:126,Pottery,9.0,E22_Man_Made_Object
obj_d4ebf503,G2⑧：107,Pottery,,E22_Man_Made_Object
obj_f728ffe4,G2⑥：120,Pottery,,E22_Man_Made_Object
obj_f8552453,G1②：312,Pottery,,E22_Man_Made_Object
obj_114f7bba,G2②B：121,Pottery,,E22_Man_Made_Object
obj_c0c0f97f,G1①:302,Pottery,6.5,E22_Man_Made_Object
obj_3f64f505,G2①:167,Pottery,,E22_Man_Made_Object
obj_f22f5cf0,G2②B：2,Pottery,,E22_Man_Made_Object
obj_4fc228b1,G1①:311,Pottery,,E22_Man_Made_Object
obj_0e7cc3ce,G2①B:82,Pottery,,E22_Man_Made_Object
obj_b3e5075b,G2①B:33,Pottery,,E22_Man_Made_Object
obj_0ee9fa0a,G1②：303,Pottery,,E22_Man_Made_Object
obj_b6d67533,T412：147,Pottery,,E22_Man_Made_Object
obj_e2457cda,T4′12:116,Pottery,,E22_Man_Made_Object
obj_41faffdd,G1②：108,Pottery,,E22_Man_Made_Object
obj_5f2210be,G1②：305,Pottery,,E22_Man_Made_Object
obj_c7efec57,G2⑧：124,Pottery,,E22_Man_Made_Object
obj_58b396d2,G2①:122,Pottery,9.3,E22_Man_Made_Object
obj_713860cb,G2②:123,Pottery,9.5,E22_Man_Made_Object
obj_d46a63b8,T3①A:20,Pottery,,E22_Man_Made_Object
obj_e24cfebb,T4①A:144,Pottery,,E22_Man_Made_Object
obj_2b1e1581,T311A:119,Pottery,,E22_Man_Made_Object
obj_26241df5,T412：111,Pottery,,E22_Man_Made_Object
obj_cfee4e1e,G1②：190,Pottery,,E22_Man_Made_Object
